,Longitudes,dew,DATE,min_aod,ceiling,Latitudes,temperature,wind_y,precipitation_duration,max_aod,wind_x,pressure,mean_aod,STATION,pm25,Unnamed: 0,visibility,precipitation_depth
46073,33.70208039,-5.583333333,2018-02-01,0.056,22000.0,-117.147799,12.73333333,16.11611316,,0.109,7.272082083,10156.33333,0.083261905,467.0,,,,
46074,33.70208039,-0.916666667,2018-02-03,0.043,22000.0,-117.147799,14.24166667,160.2034811,,0.162,-14.85110158,10187.04762,0.092940476,467.0,,,,
46172,33.73932067,-5.583333333,2018-02-01,0.047,22000.0,-117.147799,12.73333333,16.11611316,,0.106,7.272082083,10156.33333,0.07694186,468.0,,,,
46173,33.73932067,-0.916666667,2018-02-03,0.044,22000.0,-117.147799,14.24166667,160.2034811,,0.162,-14.85110158,10187.04762,0.089139535,468.0,,,,
46270,33.77656094,-5.583333333,2018-02-01,0.048,22000.0,-117.147799,12.73333333,16.11611316,,0.104,7.272082083,10156.33333,0.075963415,469.0,,,,
46271,33.77656094,-0.916666667,2018-02-03,0.037,22000.0,-117.147799,14.24166667,160.2034811,,0.132,-14.85110158,10187.04762,0.075390244,469.0,,,,
46365,33.81380122,-5.583333333,2018-02-01,0.057,22000.0,-117.147799,12.73333333,16.11611316,,0.119,7.272082083,10156.33333,0.079871795,470.0,,,,
46366,33.81380122,-0.916666667,2018-02-03,0.037,22000.0,-117.147799,14.24166667,160.2034811,,0.116,-14.85110158,10187.04762,0.075038462,470.0,,,,
46460,33.85104149,-5.583333333,2018-02-01,0.059,22000.0,-117.147799,12.73333333,16.11611316,,0.127,7.272082083,10156.33333,0.090115385,471.0,,,,
46461,33.85104149,-0.916666667,2018-02-03,0.064,22000.0,-117.147799,14.24166667,160.2034811,,0.146,-14.85110158,10187.04762,0.092858974,471.0,,,,
46556,33.88828177,-5.583333333,2018-02-01,0.059,22000.0,-117.147799,12.73333333,16.11611316,,0.134,7.272082083,10156.33333,0.087013889,472.0,,,,
46557,33.88828177,-0.916666667,2018-02-03,0.051,22000.0,-117.147799,14.24166667,160.2034811,,0.158,-14.85110158,10187.04762,0.101,472.0,,,,
46653,33.92552204,-5.583333333,2018-02-01,0.045,22000.0,-117.147799,12.73333333,16.11611316,,0.156,7.272082083,10156.33333,0.0830875,473.0,,,,
46654,33.92552204,-0.916666667,2018-02-03,0.05,22000.0,-117.147799,14.24166667,160.2034811,,0.158,-14.85110158,10187.04762,0.0974,473.0,,,,
46749,33.96276232,-15.79166667,2018-02-01,0.045,20547.66667,-117.147799,12.64166667,-24.79728053,,0.156,-34.83772825,,0.079202381,474.0,,,,
46750,33.96276232,-5.605263158,2018-02-03,0.046,22000.0,-117.147799,15.65789474,-25.06293811,,0.161,-6.814589326,,0.084488095,474.0,,,,
46845,34.00000259,-15.79166667,2018-02-01,0.044,20547.66667,-117.147799,12.64166667,-24.79728053,,0.106,-34.83772825,,0.067238095,475.0,,,,
46846,34.00000259,-5.605263158,2018-02-03,0.027,22000.0,-117.147799,15.65789474,-25.06293811,,0.095,-6.814589326,,0.058178571,475.0,,,,
46939,34.03724287,-15.79166667,2018-02-01,0.05,20547.66667,-117.147799,12.64166667,-24.79728053,,0.129,-34.83772825,,0.084705128,476.0,,,,
46940,34.03724287,-5.605263158,2018-02-03,0.03,22000.0,-117.147799,15.65789474,-25.06293811,,0.181,-6.814589326,,0.072551282,476.0,,,,
47031,34.07448314,-15.79166667,2018-02-01,0.053,20547.66667,-117.147799,12.64166667,-24.79728053,,0.168,-34.83772825,,0.09146875,477.0,,,,
47032,34.07448314,-5.605263158,2018-02-03,0.031,22000.0,-117.147799,15.65789474,-25.06293811,,0.181,-6.814589326,,0.08071875,477.0,,,,
47126,34.11172342,-15.79166667,2018-02-01,0.041,20547.66667,-117.147799,12.64166667,-24.79728053,,0.136,-34.83772825,,0.092075,478.0,,,,
47127,34.11172342,-5.605263158,2018-02-03,0.051,22000.0,-117.147799,15.65789474,-25.06293811,,0.153,-6.814589326,,0.0851875,478.0,,,,
47219,34.14896369,-15.79166667,2018-02-01,0.04,20547.66667,-117.147799,12.64166667,-24.79728053,,0.146,-34.83772825,,0.074682927,479.0,,,,
47220,34.14896369,-5.605263158,2018-02-03,0.032,22000.0,-117.147799,15.65789474,-25.06293811,,0.131,-6.814589326,,0.070195122,479.0,,,,
47309,34.18620397,-15.79166667,2018-02-01,0.038,20547.66667,-117.147799,12.64166667,-24.79728053,,0.117,-34.83772825,,0.052914634,480.0,,,,
47310,34.18620397,-5.605263158,2018-02-03,0.034,22000.0,-117.147799,15.65789474,-25.06293811,,0.09,-6.814589326,,0.053439024,480.0,,,,
47400,33.66484012,-5.583333333,2018-02-01,0.05,22000.0,-117.1927147,12.73333333,16.11611316,,0.115,7.272082083,10156.33333,0.0775,451.0,,,,
47401,33.66484012,-0.916666667,2018-02-03,0.035,22000.0,-117.1927147,14.24166667,160.2034811,,0.126,-14.85110158,10187.04762,0.0724375,451.0,,,,
47494,33.70208039,-5.583333333,2018-02-01,0.05,22000.0,-117.1927147,12.73333333,16.11611316,,0.113,7.272082083,10156.33333,0.080289474,452.0,,,,
47495,33.70208039,-0.916666667,2018-02-03,0.034,22000.0,-117.1927147,14.24166667,160.2034811,,0.15,-14.85110158,10187.04762,0.088078947,452.0,,,,
47589,33.73932067,-5.583333333,2018-02-01,0.052,22000.0,-117.1927147,12.73333333,16.11611316,,0.109,7.272082083,10156.33333,0.0800125,453.0,,,,
47590,33.73932067,-0.916666667,2018-02-03,0.033,22000.0,-117.1927147,14.24166667,160.2034811,,0.15,-14.85110158,10187.04762,0.0827375,453.0,,,,
47689,33.77656094,-5.583333333,2018-02-01,0.052,22000.0,-117.1927147,12.73333333,16.11611316,,0.116,7.272082083,10156.33333,0.0844375,454.0,,,,
47690,33.77656094,-0.916666667,2018-02-03,0.033,22000.0,-117.1927147,14.24166667,160.2034811,,0.163,-14.85110158,10187.04762,0.0848,454.0,,,,
47787,33.81380122,-5.583333333,2018-02-01,0.064,22000.0,-117.1927147,12.73333333,16.11611316,,0.169,7.272082083,10156.33333,0.099097561,455.0,,,,
47788,33.81380122,-0.916666667,2018-02-03,0.055,22000.0,-117.1927147,14.24166667,160.2034811,,0.231,-14.85110158,10187.04762,0.099280488,455.0,,,,
47881,33.85104149,-5.583333333,2018-02-01,0.0,22000.0,-117.1927147,12.73333333,16.11611316,,0.162,7.272082083,10156.33333,0.095880952,456.0,,,,
47882,33.85104149,-0.916666667,2018-02-03,0.0,22000.0,-117.1927147,14.24166667,160.2034811,,0.157,-14.85110158,10187.04762,0.093690476,456.0,,,,
47977,33.88828177,-5.583333333,2018-02-01,0.0,22000.0,-117.1927147,12.73333333,16.11611316,,0.173,7.272082083,10156.33333,0.09875641,457.0,,,,
47978,33.88828177,-0.916666667,2018-02-03,0.0,22000.0,-117.1927147,14.24166667,160.2034811,,0.204,-14.85110158,10187.04762,0.099653846,457.0,,,,
48070,33.92552204,-5.583333333,2018-02-01,0.046,22000.0,-117.1927147,12.73333333,16.11611316,,0.135,7.272082083,10156.33333,0.090512195,458.0,,,,
48071,33.92552204,-0.916666667,2018-02-03,0.05,22000.0,-117.1927147,14.24166667,160.2034811,,0.162,-14.85110158,10187.04762,0.098292683,458.0,,,,
48166,33.96276232,-5.583333333,2018-02-01,0.051,22000.0,-117.1927147,12.73333333,16.11611316,,0.109,7.272082083,10156.33333,0.074435897,459.0,,,,
48167,33.96276232,-0.916666667,2018-02-03,0.046,22000.0,-117.1927147,14.24166667,160.2034811,,0.161,-14.85110158,10187.04762,0.081833333,459.0,,,,
48262,34.00000259,-15.79166667,2018-02-01,0.044,20547.66667,-117.1927147,12.64166667,-24.79728053,,0.097,-34.83772825,,0.0687625,460.0,,,,
48263,34.00000259,-5.605263158,2018-02-03,0.027,22000.0,-117.1927147,15.65789474,-25.06293811,,0.089,-6.814589326,,0.0624,460.0,,,,
48356,34.03724287,-15.79166667,2018-02-01,0.052,20547.66667,-117.1927147,12.64166667,-24.79728053,,0.193,-34.83772825,,0.093705128,461.0,,,,
48357,34.03724287,-5.605263158,2018-02-03,0.03,22000.0,-117.1927147,15.65789474,-25.06293811,,0.211,-6.814589326,,0.082461538,461.0,,,,
48450,34.07448314,-15.79166667,2018-02-01,0.055,20547.66667,-117.1927147,12.64166667,-24.79728053,,0.17,-34.83772825,,0.098651515,462.0,,,,
48451,34.07448314,-5.605263158,2018-02-03,0.033,22000.0,-117.1927147,15.65789474,-25.06293811,,0.201,-6.814589326,,0.088984848,462.0,,,,
48543,34.11172342,-15.79166667,2018-02-01,0.057,20547.66667,-117.1927147,12.64166667,-24.79728053,,0.205,-34.83772825,,0.113725,463.0,,,,
48544,34.11172342,-5.605263158,2018-02-03,0.048,22000.0,-117.1927147,15.65789474,-25.06293811,,0.266,-6.814589326,,0.1112625,463.0,,,,
48636,34.14896369,-15.79166667,2018-02-01,0.042,20547.66667,-117.1927147,12.64166667,-24.79728053,,0.147,-34.83772825,,0.083175,464.0,,,,
48637,34.14896369,-5.605263158,2018-02-03,0.049,22000.0,-117.1927147,15.65789474,-25.06293811,,0.202,-6.814589326,,0.0861875,464.0,,,,
48730,34.18620397,-15.79166667,2018-02-01,0.038,20547.66667,-117.1927147,12.64166667,-24.79728053,,0.153,-34.83772825,,0.062425,465.0,,,,
48731,34.18620397,-5.605263158,2018-02-03,0.024,22000.0,-117.1927147,15.65789474,-25.06293811,,0.137,-6.814589326,,0.0627,465.0,,,,
48819,34.00000259,-15.79166667,2018-02-01,0.051,20547.66667,-117.2376305,12.64166667,-24.79728053,,0.112,-34.83772825,,0.082940476,445.0,,,,
48820,34.00000259,-5.605263158,2018-02-03,0.057,22000.0,-117.2376305,15.65789474,-25.06293811,,0.149,-6.814589326,,0.079642857,445.0,,,,
48913,34.03724287,-15.79166667,2018-02-01,0.061,20547.66667,-117.2376305,12.64166667,-24.79728053,,0.193,-34.83772825,,0.099275,446.0,,,,
48914,34.03724287,-5.605263158,2018-02-03,0.056,22000.0,-117.2376305,15.65789474,-25.06293811,,0.211,-6.814589326,,0.0922875,446.0,,,,
49008,34.07448314,-16.34285714,2018-02-01,0.07,21004.11429,-117.2376305,13.94857143,-27.87628118,,0.234,-27.25799264,,0.124421875,447.0,,,,
49009,34.07448314,-5.605263158,2018-02-03,0.048,22000.0,-117.2376305,15.65789474,-25.06293811,,0.218,-6.814589326,,0.111171875,447.0,,,,
49101,34.11172342,-16.34285714,2018-02-01,0.06,21004.11429,-117.2376305,13.94857143,-27.87628118,,0.234,-27.25799264,,0.122375,448.0,,,,
49102,34.11172342,-5.605263158,2018-02-03,0.053,22000.0,-117.2376305,15.65789474,-25.06293811,,0.266,-6.814589326,,0.1180375,448.0,,,,
49192,34.14896369,-16.34285714,2018-02-01,0.046,21004.11429,-117.2376305,13.94857143,-27.87628118,,0.153,-27.25799264,,0.088678571,449.0,,,,
49193,34.14896369,-5.605263158,2018-02-03,0.053,22000.0,-117.2376305,15.65789474,-25.06293811,,0.159,-6.814589326,,0.093285714,449.0,,,,
49287,34.18620397,-16.34285714,2018-02-01,0.042,21004.11429,-117.2376305,13.94857143,-27.87628118,,0.153,-27.25799264,,0.073935897,450.0,,,,
49288,34.18620397,-5.605263158,2018-02-03,0.025,22000.0,-117.2376305,15.65789474,-25.06293811,,0.159,-6.814589326,,0.076051282,450.0,,,,
49378,117.6418724,0.3813666411525895,2018-02-01,0.0625,1.0,34.11226562,0.6306394057468575,0.447722243582823,0.1771428571428571,0.1563636363636363,0.4284930412033417,0.3074950831664651,0.0953187520435967,72032999999.0,11.1,0.0,0.0101466795111018,0.0
49379,117.6418724,0.4677541821437047,2018-02-03,0.0989583333333333,0.986511973214494,34.11226562,0.6625274433573574,0.4622941239676964,0.1771428571428571,0.1018181818181818,0.4235978979279847,0.4989703542835002,0.0953678474114441,72032999999.0,27.3,1.0,0.0101017159221729,0.0
49464,117.5071251,0.5610101316016729,2018-02-01,0.0902777777777777,1.0,34.00062937,0.4208054674100153,0.4487081128167391,1.0,0.2072727272727273,0.6637935153807853,0.4146917290067549,0.1392440435967302,72033353175.0,22.1,748.0,0.0101691613005362,0.0
49465,117.5071251,0.5785937897927186,2018-02-03,0.1006944444444444,1.0,34.00062937,0.4049615081915488,0.4631623169892362,1.0,0.3036363636363636,0.2604206370065324,0.5934871518497502,0.1589009990917348,72033353175.0,32.3,749.0,0.0098694040812508,0.0
49549,117.4172935,0.5326180476566961,2018-02-01,0.1024305555555555,0.9690768954011992,34.00062938,0.5438909271605297,0.4248392900736777,0.0399999999999999,0.1072727272727272,0.4176175187698355,0.2707060978117539,0.1009130463215259,72286903171.0,17.0,1889.0,0.0863099950435533,0.0
49550,117.4172935,0.5720049095486163,2018-02-03,0.0902777777777777,1.0,34.00062938,0.5930896141612085,0.3038716646781272,0.0399999999999999,0.1545454545454545,0.4363161651791879,0.4554116891197353,0.1317940635785649,72286903171.0,18.0,1890.0,0.0497623948485147,0.0
49632,118.2257773,0.6050957303418214,2018-02-01,0.1805555555555555,1.0,34.07506987,0.5513097766314299,0.648674271395427,0.0399999999999999,0.2109090909090909,0.2815171545866858,0.2890300652034199,0.1923610118074478,72287493134.0,21.0,2698.0,0.0856873836634271,0.0
49633,118.2257773,0.6913368517707852,2018-02-03,0.1267361111111111,1.0,34.07506987,0.5616571193761799,0.458528052593017,0.0399999999999999,0.1781818181818182,0.436300331455055,0.488150491313938,0.1528753769300636,72287493134.0,20.0,2699.0,0.0458121498340141,0.0
49714,118.5401876,0.5359856975475237,2018-02-01,0.1892361111111111,1.0,34.18660804,0.5296389264049403,0.3646707589858124,0.0399999999999999,0.2163636363636364,0.3121025107705937,0.2912289412904201,0.1948031425976385,72288623130.0,12.8,3799.0,0.0863099950435533,0.0
49715,118.5401876,0.5787402093654122,2018-02-03,0.0572916666666666,1.0,34.18660804,0.5856707642217495,0.5099151951653246,0.0399999999999999,0.1218181818181818,0.367404387615466,0.4783776891594797,0.0625518310626702,72288623130.0,12.8,3800.0,0.0497623948485147,0.0
49799,117.8664512,0.463779936916936,2018-02-01,0.0642361111111111,1.0,34.14944501,0.6347299991840811,0.3660200838414554,0.1771428571428571,0.1672727272727273,0.5813669271721302,0.3074950831664651,0.1228753079019073,72288703180.0,6.2,4612.0,0.1421466064939987,0.0
49800,117.8664512,0.5114708796346467,2018-02-03,0.0815972222222222,1.0,34.14944501,0.6764540557110974,0.4052555698065719,0.1771428571428571,0.14,0.4227539712556765,0.4989703542835002,0.1236674786557675,72288703180.0,7.2,4613.0,0.0101691613005362,0.0
49871,117.327462,0.6140482406501113,2018-02-01,0.0,0.9646593093632608,33.66484012,0.3340155757117647,0.413324881876227,0.1771428571428571,0.14,0.389281450044137,0.311472556824377,0.1046927029972752,72292603154.0,8.1,5372.0,0.0078562693841188,0.0
49872,117.327462,0.5889310108096237,2018-02-03,0.0,0.9646593093632608,33.66484012,0.3180845723020211,0.5010958757001636,0.1771428571428571,0.1672727272727273,0.2438688812286335,0.5088827264327804,0.0931880108991825,72292603154.0,6.9,5373.0,0.0098607916799285,0.0
49963,118.1808615,0.7054977150088364,2018-02-01,0.1614583333333333,1.0,33.85155257,0.4953337193488242,0.3669829548517597,0.0399999999999999,0.2109090909090909,0.4041308527356343,0.3042825838400631,0.177276855585831,72297023129.0,29.8,6364.0,0.0748371449893808,0.0
49964,118.1808615,0.7135298737976595,2018-02-03,0.1475694444444444,1.0,33.85155257,0.5696337774690279,0.509726643499411,0.0399999999999999,0.2309090909090909,0.5073084145316673,0.5053226580928865,0.1992403596730245,72297023129.0,45.3,6365.0,0.0388704762405406,0.0
50051,117.9562827,0.6146130017938112,2018-02-01,0.109375,1.0,33.81424262,0.4896161848394716,0.5237255059770626,0.0399999999999999,0.109090909090909,0.4721862201013291,0.2885413869818407,0.1055977820163487,72297603166.0,11.4,6453.0,0.0853137626570559,0.0
50052,117.9562827,0.6463860465381959,2018-02-03,0.1145833333333333,1.0,33.81424262,0.5448670914289601,0.4305579675183491,0.0399999999999999,0.1363636363636363,0.6832243915635178,0.4852186565312735,0.1356661416893733,72297603166.0,27.2,6454.0,0.046265583958431,0.0
50138,117.5969566,0.4459376675447921,2018-02-01,0.1319444444444444,0.9161203014536036,34.03785779,0.5835232026437791,0.4120821328963847,0.0399999999999999,0.3727272727272728,0.4100172030749194,0.2900073043731694,0.2486652933696639,74704003102.0,17.7,7265.0,0.0863099950435533,0.0
50139,117.5969566,0.518122511119671,2018-02-03,0.1336805555555555,0.8322406029072074,34.03785779,0.6213983821627186,0.5408731160122727,0.0399999999999999,0.3327272727272727,0.581808236786829,0.476911771768151,0.1879696148955495,74704003102.0,39.1,7266.0,0.0487264338883629,0.0
